"","year","district_code","caseid","congress","dname","rname","dmajor","dminor","dall","rmajor","rminor","rall","unfusedminorparties","linesqd","linesqr","linesnd","linesnr","linesu","presidential","incumbent","dincumbent","rincumbent","districtfixedeffect","uncontested","winner","democraticmarginofvictory","nyc","chamber","icpsr","state_icpsr","state_abbrev","party_code","occupancy","last_means","bioname","gender","race","bioguide_id","born","died","nominate_dim1","nominate_dim2","nominate_log_likelihood","nominate_geo_mean_probability","nominate_number_of_votes","nominate_number_of_errors","conditional","nokken_poole_dim1","nokken_poole_dim2","win_percentage","competitive","age","dal","ral","dc","rc","dg","rg","di","ri","dl","rl","dlt","rlt","drtl","rrtl","dsam","rsam","dr","rr","dtc","rtc","dwe","rwe","dwf","rwf","rd","_merge","fe","party","lib_dem_supp","cons_dem_supp","ind_dem_supp","lib_rep_supp","cons_rep_supp","ind_rep_supp","int_r_lib","int_d_lib","int_r_cons","int_d_cons","int_r_ind","int_d_ind","dm_nominate_dim1","dm_party","dm_ind_rep_supp","dm_cons_rep_supp","dm_lib_rep_supp","dm_ind_dem_supp","dm_cons_dem_supp","dm_lib_dem_supp","dm_gender","dm_race","dm_age","dm_competitive","dm_nyc","dm_int_d_ind","dm_int_r_ind","dm_int_d_cons","dm_int_r_cons","dm_int_d_lib","dm_int_r_lib","dm_dl","dm_rl","dm_dc","dm_rc","dm_di","dm_ri","dm_uncontested","dm_incumbent","int_comp1","int_comp2","int_comp3","int_comp4","int_comp5","int_comp6","int_comp10","int_comp20","int_comp30","int_comp40","int_comp50","int_comp60","int_uncont1","int_uncont2","int_uncont3","int_uncont4","int_uncont5","int_uncont6","int_uncont10","int_uncont20","int_uncont30","int_uncont40","int_uncont50","int_uncont60","int_incu1","int_incu2","int_incu3","int_incu4","int_incu5","int_incu6","int_incu10","int_incu20","int_incu30","int_incu40","int_incu50","int_incu60","dm_int_incu60","dm_int_incu50","dm_int_incu40","dm_int_incu30","dm_int_incu20","dm_int_incu10","dm_int_incu6","dm_int_incu5","dm_int_incu4","dm_int_incu3","dm_int_incu2","dm_int_incu1","dm_int_uncont60","dm_int_uncont50","dm_int_uncont40","dm_int_uncont30","dm_int_uncont20","dm_int_uncont10","dm_int_uncont6","dm_int_uncont5","dm_int_uncont4","dm_int_uncont3","dm_int_uncont2","dm_int_uncont1","dm_int_comp60","dm_int_comp50","dm_int_comp40","dm_int_comp30","dm_int_comp20","dm_int_comp10","dm_int_comp6","dm_int_comp5","dm_int_comp4","dm_int_comp3","dm_int_comp2","dm_int_comp1","dm_nokken_poole_dim1","d_prop_pres","dm_d_prop_pres","int10","int20","int30","int40","int50","int60","dm_dal","dm_ral","dm_dg","dm_rg","dm_dlt","dm_rlt","dm_drtl","dm_rrtl","dm_dsam","dm_rsam","dm_dtc","dm_rtc","dm_dwe","dm_rwe","dm_dr","dm_rr","dm_dwf","dm_rwf","mint1","mint2","mint3","mint4","mint5","mint6","mint7","mint8","mint9","mint10","mint11","mint12","mint13","mint14","mint15","mint16","mint17","mint18","dm_mint1","dm_mint2","dm_mint3","dm_mint4","dm_mint5","dm_mint6","dm_mint7","dm_mint8","dm_mint9","dm_mint10","dm_mint11","dm_mint12","dm_mint13","dm_mint14","dm_mint15","dm_mint16","dm_mint17","dm_mint18","liberal","con","wf","gre","ind","ref","libert","rtl","other1","othername1","other2","othername2","other3","othername3","other4","othername4","left_votes","centrist_votes","right_votes","left_prop","cent_prop","right_prop","lib_prop","cons_prop","rvote","dvote","tvote","state","r_prop_pres","dm_int_party_left","dm_int_party_cent","dm_int_party_right","dm_left_prop","dm_cent_prop","dm_right_prop","dm_strong_lib","dm_strong_con","dm_rc_strong","dm_dl_strong"
"11",1952,19,19,83,"KLEIN","GOLDBERG",63748,13519,77267,34795,0,34795,5022,1,0,0,0,1,1,1,1,0,"z19",0,"D","0.37900448",1,"House",5317,13,"NY",100,0,1,"KLEIN, Arthur George",0,0,"K000261",1904,1968,-0.691999971866608,-0.294999986886978,-13.2675895690918,0.875,99,4,NA,-0.750999987125397,-0.208000004291534,0.689502239227295,0,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,212,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0797999501228333,0,0,0,0,0,0,0,0,0,-5.20000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157999992370605,0.659927915001196,0.0497220754623413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13519,0,0,0,0,0,0,0,0,"",0,"",0,"",0,0,13519,0,0,0.115464111236377,0,0,0.115464111236377,0,34795,77267,117084,"NY",0.297179802534932,0,0,0,-0.0126150846481323,0,-0.0357949361205101,0,0,0,0.600000023841858
"12",1952,2,2,83,"LIFF","DEROUNIAN",54725,0,54725,132512,0,132512,5294,0,0,0,0,2,1,0,0,0,"z2",0,"R","-0.415446733",1,"House",2523,13,"NY",200,0,1,"DEROUNIAN, Steven Boghos",0,0,"D000266",1918,2007,0.358000010251999,-0.569000005722046,-20.3417797088623,0.837999999523163,115,5,NA,0.344999998807907,-0.648999989032745,0.707723379135132,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.800000011920929,0,0,-4,0,0,0,0,0,0,-0.800000011920929,0,-0.800000011920929,0,0,0,0,0,0,-0.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.800000011920929,0,0,0,0,0,0,-0.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00900000333786011,0.284231082856802,-0.0322296619415283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0,132512,54725,192537,"NY",0.68824174054857,0,0,0,0.00431045237928629,0,-0.0357949361205101,0,0,0,-0.400000005960464
"13",1952,20,20,83,"ROOSEVELT","VAM BELL",65323,16268,81591,49905,0,49905,3998,1,0,0,0,1,1,1,1,0,"z20",0,"D","0.240965505",1,"House",8050,13,"NY",100,0,1,"ROOSEVELT, Franklin Delano, Jr.",0,0,"R000425",1914,1988,-0.619000017642975,-0.187999993562698,-11.5081901550293,0.885999977588654,95,4,NA,-0.639999985694885,0.0149999996647239,0.620482742786407,0,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,214,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0120000243186951,0,0,0,0,0,0,0.199999988079071,0,0,-5.20000076293945,0,0,0,0,0,0,0,0,0.199999988079071,0,0,0,0,0,0,0.600000023841858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600000023841858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000400006771087646,0.602174266019159,-0.0419049859046936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16268,0,0,0,0,0,0,0,0,"",0,"",0,"",0,0,16268,0,0,0.120064357093303,0,0,0.120064357093303,0,49905,81591,135494,"NY",0.368318892349477,0,0,0,-0.0171505250036716,0,0.0211476907134056,0,0,0,-0.400000005960464
"14",1952,21,21,83,"HART","JAVITS",47637,0,47637,58128,31738,89866,4148,0,1,0,0,1,1,1,0,1,"z21",0,"R","-0.307113299",1,"House",4898,13,"NY",200,0,1,"JAVITS, Jacob Koppel",0,0,"J000064",1904,1986,-0.123999997973442,-0.991999983787537,-44.4579811096191,0.676999986171722,114,18,NA,-0.305000007152557,-0.952000021934509,0.653556644916534,0,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,215,1,0,0,0,1,0,0,1,0,0,0,0,0,0.322400033473969,0.800000011920929,0,0,0.800000011920929,0,0,-0.800000011920929,0,0,-2.40000152587891,0,0,0,0,0,0,0,0.800000011920929,-0.800000011920929,0.800000011920929,0,0,0,0,0,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.800000011920929,0,0,0,0,0.800000011920929,-0.600000023841858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185999989509583,0.33629836711354,0.0470982193946838,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31738,0,0,0,0,0,0,0,0,"",0,"",0,"",0,0,31738,0,0,0.224057719324255,0,0,0.224057719324255,0,89866,47637,141651,"NY",0.634418394504804,0,0,0,0.0217453464865685,0,0.0862371250987053,0,0,0,-0.400000005960464
"15",1952,22,22,83,"FINE","GREENE",90474,0,90474,38681,0,38681,26777,0,0,0,0,2,1,1,1,0,"z22",0,"D","0.401014285",1,"House",3149,13,"NY",100,0,1,"FINE, Sidney Asher",0,0,"F000126",1903,1982,-0.702000021934509,-0.152999997138977,-12.7614803314209,0.880999982357025,101,4,NA,-0.694000005722046,-0.046000000089407,0.700507164001465,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,216,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143400013446808,0,0,0,0,0,0,0,0,0,-0.400001525878906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144800007343292,0.580214452453634,-0.0226857662200928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0,38681,90474,155932,"NY",0.24806325834338,0,0,0,0.00370981637388468,0,-0.0357949361205101,0,0,0,0.600000023841858
"16",1952,23,23,83,"DOLLINGER","FLAUM",78350,0,78350,23238,0,23238,21227,0,0,0,0,2,1,1,1,0,"z23",0,"D","0.54250502",1,"House",2646,13,"NY",100,0,1,"DOLLINGER, Isidore",0,0,"D000402",1903,2000,-0.592999994754791,-0.216000005602837,-13.7321100234985,0.875,103,5,NA,-0.644999980926514,-0.270999997854233,0.771252512931824,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,217,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021399974822998,0,0,0,0,0,0,0,0,0,-0.599998474121094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0655999779701233,0.637951390302487,0.0723214745521545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0,23238,78350,122815,"NY",0.189211415543704,0,0,0,0.00387473311275244,0,0.010621122084558,0,0,0,0.199999988079071
"17",1952,24,24,83,"BUCKLEY","KANE",82343,0,82343,58096,0,58096,36719,0,0,0,0,2,1,1,1,0,"z24",0,"D","0.172651471",1,"House",1205,13,"NY",100,0,1,"BUCKLEY, Charles Anthony",0,0,"B001024",1890,1967,-0.492000013589859,-0.017000000923872,-11.8934497833252,0.833000004291534,65,5,NA,-0.855000019073486,-0.112999998033047,0.586325764656067,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239000022411346,0.464799783244336,-0.0801102519035339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0,58096,82343,177158,"NY",0.327933257318326,0,0,0,-0.00113565009087324,0,0.0512849874794483,0,0,0,-0.800000011920929
"18",1952,25,25,83,"O CONNELL","FINO",68862,0,68862,85308,0,85308,16177,0,0,0,0,2,1,0,0,0,"z25",0,"R","-0.10667445",0,"House",3158,13,"NY",200,0,1,"FINO, Paul Albert",0,0,"F000137",1913,2009,0.0480000004172325,-0.363000005483627,-42.7292289733887,0.643999993801117,97,22,NA,-0.0540000014007092,-0.563000023365021,0.553337216377258,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,-4,0.399999976158142,0,0,0,0,0,-0.200000002980232,0,-0.200000002980232,0,0,0,0,0,0,-0.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,-0.200000002980232,-0.0593999996781349,0.404245451930471,-0.0186625719070435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0,85308,68862,170347,"NY",0.500789564829436,0,0,0,0.007206950802356,0,-0.0206353683024645,0,0,0,0.199999988079071
"19",1952,26,26,83,"CHUDSON","GAMBLE",48376,6808,55184,116091,0,116091,1216,1,0,0,0,1,1,1,0,1,"z26",0,"R","-0.3556094",0,"House",3446,13,"NY",200,0,1,"GAMBLE, Ralph Abernethy",0,0,"G000031",1885,1959,0.241999998688698,-0.333999991416931,-19.4314403533936,0.818000018596649,97,6,NA,0.377000004053116,-0.873000025749207,0.677804708480835,0,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,220,1,1,0,0,0,0,0,0,1,0,0,0,0,0.0498000085353851,0,0,0,0,0,0,0,0,0,8,-0.200000002980232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.199999988079071,0,0,0,0,0,0,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,-0.200000002980232,0.109200000762939,0.319923938060536,0.0714385509490967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6808,0,0,0,0,0,0,0,0,"",0,"",0,"",0,0,6808,0,0,0.0394687259045399,0,0,0.0394687259045399,0,116091,55184,172491,"NY",0.673026418769675,0,0,0,-0.00876341573894024,0,-0.0206353683024645,0,0,0,0.199999988079071
"20",1952,27,27,83,"BRENNER","GWINN",69452,6329,75781,108575,0,108575,1109,1,0,0,0,1,1,1,0,1,"z27",0,"R","-0.177884094",0,"House",3888,13,"NY",200,0,1,"GWINN, Ralph Waldo",0,0,"G000541",1884,1962,0.465999990701675,-0.25900000333786,-23.7877407073975,0.773999989032745,93,8,NA,0.495999991893768,-0.349999994039536,0.588942050933838,1,68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,221,1,1,0,0,0,0,0,0,1,0,0,0,0,0.125999987125397,0,0,0,0,0,0,0.199999988079071,0,0,8.40000152587891,0,0,0,0,0,0,0.199999988079071,0,0.199999988079071,0,0,0,0,0,0,0.199999988079071,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.399999976158142,0,0,0,0,0,0,0.399999976158142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199999988079071,0,0,0,0,0,0,0.199999988079071,0.109400004148483,0.408600005391853,-0.0449871420860291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6329,0,0,0,0,0,0,0,0,"",0,"",0,"",0,0,6329,0,0,0.0341250370689888,0,0,0.0341250370689888,0,108575,75781,185465,"NY",0.585420429730677,0,0,0,-0.00118260586168617,0,-0.0206353683024645,0,0,0,0.199999988079071
"21",1952,28,28,83,"SANDERS","ST GEORGE",49097,3897,52994,102476,0,102476,767,1,0,0,0,1,1,1,0,1,"z28",0,"R","-0.318273622",0,"House",8177,13,"NY",200,0,1,"ST. GEORGE, Katharine Price Collier",1,0,"S000764",1894,1983,0.38400000333786,-0.513999998569489,-22.5205192565918,0.814999997615814,110,8,NA,0.400999993085861,-0.916000008583069,0.659136831760406,0,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,222,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.399999976158142,0,0,-4,-0.200000002980232,0,0,0,0,0,0.399999976158142,0,0.399999976158142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.399999976158142,0,0,0,0,0,0,0.399999976158142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,-0.200000002980232,0.00419998168945312,0.339189820593073,-0.0108845829963684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3897,0,0,0,0,0,0,0,0,"",0,"",0,"",0,0,3897,0,0,0.0249428752472206,0,0,0.0249428752472206,0,102476,52994,156237,"NY",0.655900970960784,0,0,0,0.0181353893131018,0,-0.0242706369608641,0,0,0,-0.200000002980232
"22",1952,29,29,83,"DONNARUMA","WHARTON",46727,0,46727,115502,0,115502,3363,0,0,0,0,1,1,1,0,1,"z29",0,"R","-0.423937767",0,"House",9978,13,"NY",200,0,1,"WHARTON, James Ernest",0,0,"W000323",1899,1990,0.377000004053116,-0.18299999833107,-26.0767402648926,0.791999995708466,112,13,NA,0.400000005960464,-0.351999998092651,0.711968898773193,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.600000023841858,0,0,-4,-0.200000002980232,0,0,0,0,0,-0.600000023841858,0,-0.600000023841858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.600000023841858,0,0,0,0,0,0,-0.600000023841858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200000002980232,0,0,0,0,0,0,-0.200000002980232,-0.0217999815940857,0.282181506352964,-0.0824960470199585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0,115502,46727,165592,"NY",0.697509541523745,0,0,0,0.0278382804244757,0,0.0370654948055744,0,0,0,-0.200000002980232
"23",1952,3,3,83,"O'LEARY","BECKER",60800,0,60800,128007,0,128007,7067,0,0,0,0,2,1,0,0,0,"z3",0,"R","-0.355956082",0,"House",563,13,"NY",200,0,1,"BECKER, Frank John",0,0,"B000292",1899,1981,0.363999992609024,-0.428000003099442,-26.9041690826416,0.781000018119812,109,9,NA,0.263999998569489,-0.483000010251999,0.677978038787842,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.800000011920929,0,0,-4,-0.600000023841858,0,0,0,0,0,-0.800000011920929,0,-0.800000011920929,0,0,0,0,0,0,-0.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.800000011920929,0,0,0,0,0,0,-0.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.600000023841858,0,0,0,0,0,0,-0.600000023841858,-0.0590000152587891,0.310402042118698,-0.0198084115982056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0,128007,60800,195875,"NY",0.653513720485003,0,0,0,-0.00820627529174089,0,0.0357464142143726,0,0,0,-0.200000002980232
"24",1952,30,30,83,"O BRIEN","FORNER",96923,4255,101178,86651,0,86651,424,1,0,0,0,1,1,1,1,0,"z30",0,"D","0.077341625",0,"House",7003,13,"NY",100,0,1,"O'BRIEN, Leo William",0,0,"O000015",1900,1982,-0.272000014781952,-0.0500000007450581,-36.8364181518555,0.708999991416931,107,18,NA,-0.215000003576279,0.0120000001043081,0.538670837879181,1,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0.600000023841858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600000023841858,0.00800000131130219,0.537457570397284,0.0688169598579407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4255,0,0,0,0,0,0,0,0,"",0,"",0,"",0,0,4255,0,0,0.0226025614465639,0,0,0.0226025614465639,0,86651,101178,188253,"NY",0.460290141458569,0,0,0,-0.0306252390146255,0,-0.0242706369608641,0,0,0,-0.200000002980232
"25",1952,31,31,83,"NEIL","TAYLOR",44367,0,44367,114656,0,114656,3474,0,0,0,0,1,1,1,0,1,"z31",0,"R","-0.442005245",0,"House",9203,13,"NY",200,0,1,"TAYLOR, Dean Park",0,0,"T000070",1902,1977,0.206000000238419,-0.529999971389771,-25.0638008117676,0.765999972820282,94,10,NA,0.17399999499321,-0.546999990940094,0.721002638339996,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,226,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232000052928925,0,0,0,0,0,0,-0.800000011920929,0,0,-3.59999847412109,0,0,0,0,0,0,-0.800000011920929,0,-0.800000011920929,0,0,0,0,0,0,0.199999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.600000023841858,0,0,0,0,0,0,-0.600000023841858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121800005435944,0.273032732911992,0.044372022151947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0,"",0,0,0,0,0,0,0,0,0,0,114656,44367,162497,"NY",0.70558841086297,0,0,0,-0.0071421479806304,0,-0.0242706369608641,0,0,0,0.800000011920929
